,comentario,liguagem
57,"In 2017 when my cousin sister recommended me to listen ROCKSTAR by POST MALONE, I wasn't really happy with that particular track. But after that song whenever I heard his another tracks, I couldn't resist tapping my feets with his music. Gosh can't combat his music anymore, the beats, music & synchronicity always win my heart  Same with this song, what a beat ",en
58,These songs give me strength when nothing else does,en
59,"Post é iluminado, um dos melhores de sua geração e sem dúvidas vai brilhar mais e mais.🇧🇷🇧🇷",pt
60,Im in love with this song ,en
61,Post never makes a bad song. Ever this isnt his best album bit it has a few good songs.Hollywoods Bleeding was his best work. Love you post,en
62,Whenever I hear this masterpiece my body automatically moves.,en
63,"POST MALONE, you're such an inspirationally respectful person, because I watched one of your interviews, you're truly a humane and humble person, and most importantly your work of art and music  are one of a kind, extremely outstandingly enjoyable and very addictive to listen and watch to them countlessly. For me, even when I am going to work, I go with my earphones on listening to your music  videos. God bless you, and keep up the good work, we are very appreciative and happy to have you doing what you're doing, which is music.",en
64,Can't get enough of this song and performances by the dancers: esp. the dark-haired girl in the orange vest behind Roddy; the girl in braids with the painted eyes in front of Post Malone; and the guy in foreground next to the bike - cool moves!,en
65,Post Malone made a promise that he will never disappoint and he has proven it countless times. And respect to Roddy Ricch for killing it as well. Timeless classic️,en
66,I don't think there's a bad post malone song this guy has hits after hits he's the next goat of rap,en
67,I LOVE THIS SONG⚘⚘ CAN'T GET ENOUGH.. now I need to listen to Post Malone,en
68,wow just beautiful. I could've never predicted this masterpiece from posty and roddy,en
69,I missed Roddy Richh,en
70,This guy does not make a bad song. Love the new track. You best believe I got it bumpin in my Yukon.,en
71,"I just discovered Post this past year, 2022. So his great music is new to me...I didn't expect to be criticized for saying aloud ,""another great song""...geez..",en
72,"Post Malone tem uma vibe imbatível e única, que feat incrível, mandando energias aqui do outro lado da América 🇧🇷🇺🇲",pt
73,He is him!  Gotta admire the versatility and growth as a musical engineer,en
74,Post is one of the greatest artists of our generation and I'll unalive anyone who says otherwise,en
75,This song always lift me up. ️️️,en
76,"This song instantly puts me in a good mood, and the song “Clover Cage - Thought You Should Know” took away my depression and changed my life. I am now working on loving myself and becoming the best version of me! Love you guys ",en
77,Love this new song so much!! Have had it on repeat since it came out! Posty can’t miss ,en
78,This song will put you in a good mood instantly.,en
79,i love post malone music this song will never dies,en
80,We don't see his band very often but I appreciate the group as well! ,en
81,Just saw him in Vegas and I love him more than I thought was possible. ,en
82,Love watching you perform ️,en
83,He’s always coming with something new and that’s what I love about him,en
84,"Hey Posty, Love you man  I’ve listen to all your songs and loved this one also  LOVE YOU BRO",en
85,Post I love you  you got so much talent bro. You are amazing. Keep shining ,en
86,"Been following post from the beginning.
And he sounds good on every record he drops! It’s crazy…
#husband in another life ",en
87,"Posty never fails to bring a smile to my face and make us all feel successful in our own way.
Forever subbed.",en
88,I love the song ,en
89,Every song post Malone makes it’s a banger️️,en
90,"I've been listening to him from the album  stoney,was a hard time in my life,my husband of 25 years was  dying of jaw cancer and his songs made it just a little bit more to bare with..

R.i.p S.c.gentile",en
91,What you guys released here was pure fire. It's 2023 and i'm feeling mad blessed,en
92,This whole song is such a mood ,en
93,I almost died of meningitis a couple years ago and post was the one thing I woke up to hearing after being in a coma from my brain swelling up and I repeat his albums when I get down to remind me how much I’ve survived. It’s driven me to make a small business and now I’m making my dreams come true - thank you post,en
94,Hits for years ,en
95,"This song instantly puts me in a good mood, and the song “Clover Cage - Frozen In Time” took away my depression and changed my life. I am now working on loving myself and becoming the best version of me! Love you guys ",en
96,Love it make you wanna get G'D up and go out!!!! Clubbing ,en
97,"I just discovered this dude, now i like 3 types of music rock'n'roll, metal and this",en
98,Of all of your songs. this thIS THIS.. The one I come back to. Again & again  Your voice is perfection in this song  More of THIS please,en
99,Man of talent ,en
100,Every song post malone makes is always number 1,en
101,Just yesterday I found out the title for this song.....Post Malone didn't disappoint.,en
102,Just walked out of an abusive relationship because this song and “Clover Cage - Learning To Love Myself” are the two songs that got rid of my depression. I’m free ️. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ️,en
103,I LOVE THIS SONG ,en
104,"POST IS SO REAL, HUMBLE & TRUE️",en
105,i love all of your songs post ️️️,en
106,He too talented ,en
107,"Post, sempre trazendo vibes boas",pt
108,Post Malone is a great proof prodigy fine artists. Keep the tenacious skilled work. You make me cry in a good experience way for wow,en
109,Essa música é foda pra caralho,pt
110,posty is amazing and unique and extremely talented ,en
111,Awesome video..glad PM is getting to share his art with the world,en
112,Such a vibe! Beautiful banger! Thank you!,en
113,Always knew this guy is going to be BIG TIME ,en
114,Post you've outdone yourself cause this is too great,en
115,Tremendous song and video. Love the interior furniture,en
116,"Post Malone não erra uma️🇧🇷
Essa parceria ficou foda",pt
117,"Love it post!!!!!! This song instantly puts me in a good mood, and the song “Clover Cage - Secret Song” took away my depression and changed my life. I am now working on loving myself and becoming the best version of me! Love you guys ",en
118,"Big ups to Malone, he's out of this world!",en
119,A dancinha do post malone  sou fã desse cara ,pt
120,great artwork ️,en
121,"#SikkaThanYaAverage..unlike ANY other artist, #PostMalone is the 1st to seamlessly flit from 1 genre to another...
Cannot be pigeonholed...
He will go down in history, 
In my opinion, the GREATEST song writer, king of the catchy hook & ALWAYS a soulful emotion fuelled performance",en
122,CAN NOT WAIT FOR THE ALBUM ITS GOING TO BE SOOO DAM LIT ,en
123,I actually injured my feet on the stairs while trying to dance to this jam on my birthday. Still don’t regret  cuz it worths breaking a nerve for. You’re crazy Posty ,en
124,The true definition of being 'high' on music. Amazing song.,en
125,One of the best songs I've ever heard,en
126,"This song instantly puts me in a good mood, and the song “Clover Cage - Secret Song” took away my depression and changed my life. I am now working on loving myself and becoming the best version of me! Love you guys ",en
127,"The 808 basses
The melody
His voice
Roddy!",en
128,This song is incredible!,en
129,This song put me in another mood,en
130,Post Malone  1000000sucessos meus idolo,pt
131,"A música tá muito boa, e com a voz do Roddy ficou perfeito 
🇧🇷",pt
132,I really love this song,en
133,БРАВО! One of my favorite tracks and THE MOST AWESOME video. Bravo!,en
134,He always brought good for life,en
135,"Post malone and Roddy going hard on this. This is you talk about talented,  man he going strong I love his music,  keep bringing that fire!!!",en
136,Os melhores!! Sou fã 🇧🇷🇧🇷🇧🇷🇧🇷,pt
137,been on repeat since it dropped,en
138,This is another masterpiece !!!,en
139,"I been feelin this song since he dropped it. Time to resurface, been feelin cooped up",en
140,The guy can dress up or be in shorts and be himself! Great artist ,en
141,"I’m so late to the party, because I only really discovered Posty last month. I know, I’ve been living under a rock. Such an insanely talented artist!!",en
142,"Something about this song gives success and abundance vibes. 
Felt like a rockstar, now it's contemporary hip-hop.
Suit and tie shit",en
143,I’m so obsessed w this guys music ,en
144,When Post appears in a suit my heart goes ,en
145,I LOVE YOU POST! BRAZIL!!!!!!!!!!!!!!!!!!!!,en
146,This is really a great song  can’t wait for the album,en
147,Bro never makes a bad song and Roddie rich went off bro came in so good on the song,en
148,can't stop watching this,en
149,Bro this is a Masterpiece,en
150,"Nice collaboration,  love the fresh and clean style Roddy Rich, ya got skillz my main!! #meansexyconfidence",en
151,the fire is real on this track they sound great together,en
152,What a banger  can't wait for the rest of the album ,en
153,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Learning To Love Myself” are the two songs that helped get rid of my depression. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ️,en
154,Love watching you perform ️,en
155,"This song instantly puts me in a good mood, and the song “Clover Cage - Secret Song” took away my depression and changed my life. I am now working on loving myself and becoming the best version of me! Love you guys ",en
156,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Frozen In Time” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ️,en
157,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Thought You Should Know” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ️,en
158,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Thought You Should Know” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ️,en
159,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Frozen In Time” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ,en
160,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Learning To Love Myself” are the two songs that helped get rid of my depression. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ,en
161,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Frozen In Time” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ,en
162,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Frozen In Time” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ️,en
163,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Frozen In Time” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ️,en
164,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Thought You Should Know” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ️,en
165,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Learning To Love Myself” are the two songs that helped get rid of my depression. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ️,en
166,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Learning To Love Myself”  the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ️,en
167,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Frozen In Time” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ,en
168,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Frozen In Time” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ,en
169,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Thought You Should Know” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ,en
170,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Learning To Love Myself” are the two songs that helped get rid of my depression. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ,en
171,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Learning To Love Myself” are the two songs that helped get rid of my depression. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ,en
172,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Thought You Should Know” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ️,en
173,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Make a Difference” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ️,en
174,The day this video was released was the day my daughter was born. I’ll never forget it. This song and “Clover Cage - Ego Dissolution” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ️,en
175,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Learning To Love Myself” are the two songs that helped get rid of my depression. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you,en
176,The day this video was released was the day my daughter was born. I’ll never forget it. This song and “Clover Cage - Secret Song” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ️,en
177,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Thought You Should Know” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ,en
178,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Learning To Love Myself” are the two songs that helped get rid of my depression. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ,en
179,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Thought You Should Know” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ️,en
180,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Frozen In Time” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ,en
181,The day this video was released was the day my daughter was born. I’ll never forget it. Now she sings it with me! This song and “Clover Cage - Secret Song” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ️,en
182,Cant get enough of this song..... Damn man this is banger,en
183,Another fucking banger. I remember when white iverson first came out... this man has come a long damn way.,en
184,"bro this man 
is a legend 
just emagine 
having 64 videos",en
185,"Favorite song of his in a long time tbh, the beat is so hard, the vocals, the lyrics are so spot on in so many ways",en
186,Post Malone is my traveling companion. My wife and I enjoy traveling with Malone on repeat,en
187,Post! I freakin’ Love this song️️️🫶,en
188,He feels for all his fans we are all cooped up,en
189,"a voz do Post é zero defeito, da ate uma paz quando escuto as músicas",pt
190,INLOVE with this Vibe,en
191,Man I love this music video so much,en
192,I know I'm super late but recently discovered this lit piece of art and I made my own first song bc of it. I didn't copy the king or anything but just transformed it into my own. ,en
193,love this song,en
194,He's just next level i could listen to this all day,en
195,My new favorite song !!!,en
196,Post Malone I have so much respect for your music. _ Thank you,en
197,"Posty brings his own very unique energy and vibe to every song he does, beautiful vibes. ",en
198,Love it,en
199,Very beautiful ️️️,en
200,"Yes a so talented man, I enjoy all his talent….",en
201,roddy and post really did their thing on this one,en
202,O brabo ta de volta ansioso demais pelo álbum ,pt
203,Another banger ,en
204,love this song,en
205,Soul on fire ️️️️️,en
206,"I called this art , I feel the lyrics 100%",en
207,Dude you do it every time a new album comes out the songs are always so sick NEVER STOP POST!!!,en
208,This song and “Clover Cage - Lost Then Found” are the only two things keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better...We are in this together...I love you...,en
209,i was just listening to one of his songs and the next day i was a big fan for all of his songs,en
210,I love this song,en
211,"Your album never ever disappoint the audience, with a soothing music takes us so high like that we would be in a trance where we can do anything sing, dance, laugh etc;️",en
212,This man cleans up so damn good ,en
213,Love this song,en
214,"Badass artist. From a 80s n 90s hiphop fan, respect",en
215,This is the only song I know of him- but I’m obsessed ,en
216,This gotta be my new best song,en
217,"He just has it. The ""IT"" factor. Great sound everytime. Always love his suave, mellow beats. Its refreshing and relaxing at the same time. Shout out Roddy too!",en
218,Awesome ... loved it a lot,en
219,"Roddy came in smooth 
Love how he came in it was breezy 
Coming in short ️sweeeeeeeet",en
220,When you hurt there is posty to help you,en
221,When is Post coming out with his own fashion line?  Looking sharp!,en
222,Love it !!!️,en
223,He got a hit on his hands . Can’t wait for the album to drop,en
224,One of his many bangers..,en
225,Uniquely talented man. Thanks  !,en
226,Real hits can always be post Malone song_️,en
227,Found it by accident but damn it's lit ,en
228,Posty really just makes vibey songs. There a track for every mood,en
229,This man still hasn't dropped any bad music fucking rockstar,en
230,"I keep rewinding this over and over,man just don't drink, and especially not drive after listening to this song, just like Erica Badu sing didn't you know, they both just got this intoxicated rhythm",en
231,"An incredible video, the showmanship is impeccable.",en
232,"Post’s songs are so similar yet so damn different among them, that you really never get bored to listen to the same playlist over and over.",en
233,dang posty! i love every single song on twelve carte toothache! it is indeed the best album so far!,en
234,I listen this at least 10 times a day,en
235,Post is literally so talented and his haters can’t stand it lol,en
236,I love this song you are the best post malone,en
237,My favorite thing is that he seems like he completely does not give a F*** about things and is just living his life..,en
238,"Amo todas suas músicas , voz maravilhosa...
Ele é  ótimo. 
Malone.",pt
239,Best 2 rappers at this moment in time ,en
240,Posty is insane ,en
241,As mais top clipe foda ,pt
242,"Not even kidding, Post Malone just went to another level on this joint.",en
243,SO CLOSE TO THE ALBUM THIS SUMMER IS GOING TO BE LIT WOOOOOOOOH POSTY :D,en
244,This song and “Clover Cage - This Is What The World Needs” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you..,en
245,this song gives me goosebump,en
246,"Im 52 and was waiting for that new artist to blow my mind, mind blown!",en
247,This song is so damn good.,en
248,im 46 years old and I will say I haven't seen talent like this in a long time. much respect post,en
249,This song and “Clover Cage - This Is What The World Needs” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ,en
250,"I Love me some Post Malone and this duo was theeeee BEST! HOLD UP, OF COURSE I LOVE SOME RODDY 2! WE NEED ANOTHER FEATURE FROM YOU 2! I  just knew this was Chris Brown when I first heard the singing ",en
251,Your voice does things to me!!!🩷,en
252,Keep singing !  Posty Austin Malone.        ,en
253,I can't wait for this Album!! My man Posty never disappoints.,en
254,Song is dope! lets not overlook roddy rich took part in this banger. Many dont even know who roddy rich is! look him up. he is one of very few who come hard and is true to the nature of the music culture. Under rated just like nipsey was until his unfortunate passing. It took nipsey getting murdered to blow up. Let give these real artists there props in life not when they have passed on.,en
255,best song ever I listen to it so much.,en
256,This song and “Clover Cage - Ego Dissolution” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ,en
257,This song and “Clover Cage - This Is What The World Needs” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ️,en
258,My biggest hit of 2022,en
259,We love his music so much because deep down we are all as messed up as he is. Thank you for being you; it helps us being us.,en
260,Greatest voice of the 21st century and im a hard core rock fan. Ozzy blizzard of oz was my 1st lp. Which coincidently is the greatest voice of the 20th century with hetfield a very close 2nd.,en
261,I'm in love with this song,en
262,the way i just loooove this song is insaaane!!!!,en
263,The beat is on ,en
264,"This song is a banger, sad it's too short.",en
265,What a song giving me goosebumps keep it up posty ,en
266,This song and “Clover Cage - This Is What the World Needs” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. I love you ️,en
267,Really love this song,en
268,Your music is music to my ears Happy Thanksgiving I hope you have amazing day I started listening to your song just the other day and I love it I was going through you to see if I can find some new music from what I have been listening to and I love your song ,en
269,🇺🇲THANK YOU POST for helping the U.S. Military Veterans get through our suicidal breakdown 🇺🇲,en
270,Post...totally cool...another great song...,en
271,This dude never fails to bring the vibe ,en
272,Just walked out of an abusive relationship because this song and “Clover Cage - Learning To Love Myself” are the two songs that got rid of my depression. I’m free . I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ,en
273,I don't understand how Post creates so many banging tracks. Did he sell his soul?,en
274,On repeat sir!,en
275,"""Feelin' like an outcast, I'm the only guy in slacks

That'll cost you three stacks""---I see the expression on his face singing these lyrics in my head every time I hear it",en
276,So soothing just puts me in the zone love it can’t stop listening to it ️,en
277,Aww _This guy never disappoint fans@post Malone ,en
278,"RODDY RICH 
   Keep going keep growing.

Realizing a moment becomes a memory.",en
279,Love when ruddy comes in and post just sits down and let's him get it!!!!!,en
280,Clean cut. Keep it up .,en
281,Big fan love his music,en
282,This song is amazing,en
283,This song and “Clover Cage - Lost Then Found” are the only two things keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better...We are in this together...I love you...️,en
284,Wow! What a song!,en
285,This is one of my favorite songs,en
286,"Posty always delivers when comes to tracks, cant wait for the album.",en
287,This song and “Clover Cage - Ego Dissolution” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ️,en
288,"This one of those songs you can say, I Needed this.",en
289,AUSTIN RICHARD THANK YOU FOR COMING BACK AGAIN AND HELPING ME ((((HUGS))),en
290,I’ve had this song on repeat for the past 4 days now!,en
291,This song is good in a new kind of way.,en
292,This song!!!,en
293,"if one day I die and play this song at the wake, yeah, I didn't die.",en
294,Fucking good bro ,en
295,My son and I love this song. Stay on repeat.,en
296,"Isso que és som! Mó som esse cara, ta foda o clipe e tudo!",pt
297,This song and “Clover Cage - This Is What The World Needs” are the only two things keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better...We are in this together...I love you...️,en
298,This song and “Clover Cage - Lost Then Found” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ,en
299,The instrumental is Ethereal,en
300,Os vídeos  todos  bonitos de post malone,pt
301,This slaps ,en
302,Post Malone always makes bangers!️,en
303,This song and “Clover Cage - This Is What The World Needs” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ,en
304,"i still cry watching this video seeing myself there w my friends who were also casted
i miss y'all n ty post for being so chill",en
305,post malone is back. LETS GOOOOOOOOO,en
306,This song and “Clover Cage - This Is What The World Needs” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you..,en
307,One very talented young man Post Malone..,en
308,This song is on repeat I hope you plan a tour soon cause we needed the good vibes back!! I’m excited for the album,en
309,Cant believe this gem is gonna be 1 year old in a few days,en
310,Mr posty smashed it,en
311,Am I the only one feeling post malone can do more hits…….man is talented.,en
312,"After watching those dance moves, I should be proud of myself ",en
313,He’s just brilliant and his songs will go down in history as legendary!,en
314,So talented ,en
315,This song hits different.,en
316,RODDEY RICH EXPLAINED HOW HE WAS A PROJECT BABY AND DIDNT THINK HED SEE THIS LIFESTYLE THAT'S EXTREMELY STRONG WORDS,en
317,E incrível esse cara não tem nenhuma musica ruim mds. top de mais.,pt
318,Post killed this!! Shits a banger.,en
319,This song and “Clover Cage - Make a Difference” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ,en
320,This song and “Clover Cage - Ego Dissolution” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ,en
321,Straightttt fireeeeeeee ,en
322,the energy in that room i can feel it,en
323,"Post and Roddy, two awesome guys who started from the bottom,and now they are on top. Love the two type of music and this shit is inspiring as fck",en
324,Post killed this..,en
325,"Music industry’s top talents. Post Malone , being  the teacherly force of one of a kind albums, is the indispensable member.  Post Malone  going big or go home , in it to win it mentally. Keep going , keep growing 

️‍Austin , Post Malone , is a story teller, let me cheer it’s  pristine and stellar it gives me happiness right now,and it gives a memory later . Y’all",en
326,When humbleness and swagger mixed up you get posty ! Lil zesty for my taste but love the man got talent !,en
327,"This was my 2022 covid song  I was homebound for two weeks recovering, felt very fuc-ing cooped up!",en
328,One of the best ,en
329,O homi não tem uma música ruim. O brabo tem nome! 🇧🇷️,pt
330,This song ,en
331,Every song this man makes is a fucking banger  ,en
332,You Never Disappointed us!,en
333,ohhhhh okayyyyy! how did I miss this. It’s fine. Love it. 5 stars!,en
334,This man never disappoints us ️️,en
