,comentario,liguagem
71,I FREAKING LOVE THIS SONG! How come I only heard it until now?,en
72,A potência da voz dessa mulher!!!,pt
73,Love this song,en
74,"This song makes you say ""oh my God"" when it ends.",en
75,Gorgeous as always been! ,en
76,"I usually listen to metal, but I'm so obsessed with this song! ",en
77,"Adele é cultura, Adele é arte, Adele é simplesmente Adele. ️",pt
78,"Gosh, I love her ️",en
79,This women is unbelievably beautiful it makes me crazy how much her and her voice changed <3,en
80,love It ,en
81,So good I saw her at a concert she was so good,en
82,I have always lived in love with the beautiful voice of Adele & after listening this song even more! I really love this song!!!,en
83,True artistry,en
84,SHE IS ONE OF THE BEST VOCALISTS OG OUR GENERATION AND I AM SO HAPPY THAT SHE IS BACK,en
85,"Adele, ...Beautiful woman with Beautiful voice  ",en
86,rainha do mundo todo! ,pt
87,I see all of my lives lived in this brilliant video! ️,en
88,The song and the video are excellent! Why don't they have more views?,en
89,"just love who you love, there is no wrong with that.",en
90,Adele simply elevates the music industry whenever she drops new music,en
91,her voice is so powerful!!,en
92,¡Without words! simply incredible,en
93,"This is not my kind of music, no matter that Adele is singing it. Her voice always off the scale though ️️️️",en
94,"Glad she found a place in this world, she is an artist like no other.",en
95,"Adele.. Adele.. Adele... THAT voice! Those notes swerving like the capricious waters, literally ""Oh my God!""",en
96,Piece of art. I had goosebumps when I heard this music first time. ,en
97,My favorite song from the album,en
98,Her voice  in this... its just too beautiful for words it strikes something in my chest every time I hear it,en
99,That's one of my fav music ,en
100,"Hope she releases ""Can I Get It?"" and ""I Drink Wine"" music videos and announce them as singles, they deserve it, even ""My Little Love"" and ""To Be Loved"".",en
101,"Acho maravilhoso a forma como cada álbum tem indentidade própria, Adele sempre se reinventando ️",pt
102,Such a feast to the ears and eyes. I really love this music video. So much going on. 2:14 and the part with the horse are my favorite though I love it from the first to last.,en
103,"You have out done yourself,this is deep.... Beautiful ️",en
104,"I love this song, I'm shy but this makes me dance",en
105,"""I dont have to explain myself to you, I am a grown woman and I do what i want to do""",en
106,"Doesn't matter the type of song she sings, Adele's voice is a masterpiece",en
107,Realmente a voz da Adele é tão perfeita  realmente eu amo a Adele,pt
108,Such a honour to live in the same century with this genius,en
109,"Wow, that's gorgeously artistic!!️",en
110,"There she go…Adele’ing it again. 
Can’t even say she killing it",en
111,Adele got strong voice regardless i listen to her music or not she got hits,en
112,The way Adele sings this song is so uniquely brilliant,en
113,Perfeita essa música ,pt
114,I already liked the song watching the video clip This is a beautiful work of art,en
115,"Adele's voice is the definition of ""beautiful",en
116,"Nós do Brasil Amamos a Adele, ela é talentosa, tem uma voz incrível, uma compositora emocional e verdade! Um ícone da nossa geração!",pt
117,This is one of the greatest music video I've ever seen! ,en
118,A voz dessa mulher eu não poderia ter escolhido uma loira melhor ,pt
119,This is the work of art!!!,en
120,essa música tem uma vibe muito boaaa,pt
121,I am surprised that this only got to #5 on the billboard,en
122,Most phenomenal voice and story teller!!! ,en
123,the visuals in this are so amazing,en
124,Just remind you that this song debuted #5 on Billboard without being a single and with no promotion. Adele's power,en
125,Oh my God... Adele is better than other artists.,en
126,So far the only song that feels like Adele! On this album,en
127,That’s so very great ,en
128,Was living life  .then I realised my crown had fallen off...I woke up  in the hands of god....best feeling ever  xx  beautiful song,en
129,"Guau, this is amazing!",en
130,Adele honestly has the most beautiful voice in the world. Absolute perfection.,en
131,"In todays world of WAP and other bull-shit songs, Adele is just a gem.",en
132,This is a Masterpiece by Adele without a doubt,en
133,She's sound like home ️,en
134,"11 years later I'm still in love w her music, Adele is built different",en
135,"Amazing song
Beautiful clip
This is the Perfection",en
136,cheguei  e nss como sempre arrasando,pt
137,You are my queen ️I know that it’s wrong ,en
138,She sings with so much soul go girl!!!!!!!!!!!!!,en
139,"O my god this is divine, Adele is simply gorgeous",en
140,"I love how she uses her voice in this song, really as an instrument with interesting and varying tonality, runs, etc. Such a cool song.",en
141,This song is amazing!! Adele is an Icon,en
142,this music video is the representation of what's going on my mind at 3AM when i can't sleep at night and i'm loving it,en
143,Love this song,en
144,Mi amor eterno ️,pt
145,"“I’m a fool, but they all think I’m blind. I’d rather be a fool then leave myself behind.” My favorite verse",en
146,This video will always confuse me but I love it,en
147,Is it just me who thinks that this song could easily be a song for Eurovision and could have win! Great rhythm and music!,en
148,This video is brilliant. Thank you for creating it.,en
149,A living LEGEND ,en
150,"I’m gonna give you a new award called “the goddes of singing”. You’re amazing and wonderfull, i love you so much",en
151,"é maravilhoso ser fã dessa mulher, ela nunca decepciona, maior da indústria!!!!",pt
152,"Wow, this is a master piece",en
153,"Okay, the song is phenomenal and I absolutely love it, but can we take a moment to appreciate this video?? To quote a certain musician, OH MY GOD! Just to start with, the aesthetic is off the chain. The lighting changes, props, performers, costumes. It's so beautiful and the ways it creates so many unique still images through it's constant flow is absolutely mesmerizing. I can't even begin to imagine the prep to make something this intricate, and at the same time make it feel utterly effortless and natural. Every element blends together perfectly and the seems don't even exist. Wanna point out one thing in particular, at ",en
154,I love this song,en
155,Love  this song,en
156,I have a theory: every music video that she sits on a chair in becomes a massive hit,en
157,How I love this WOMAN! ,en
158,LOVE the Video but the song. I'll have to hear it more often. Very ARTISTIC.,en
159,"Adele, the queen of masterpieces has blessed us once again",en
160,Just heard this song today and it's now my favorite ️ alot of love from Kenya️,en
161,Totalmente diferente de tudo que vem sido produzido na indústria musical! Incrível!,pt
162,"Wish Adele always be cheerful in musics even the musics of herself. She is consider as the great songstress of the today's music industry, all the best to Adele. ",en
163,"Adele, you will always be famous",en
164,Why am I hearing this for the first time LOVEEEEE ITTTTT ,en
165,"Queen of chairs, sitting, and standing and no actions or movements ",en
166,"Adele é uma artista completa, vamo valorizar esse ícone ",pt
167,Best song on the album,en
168,"Adele você é uma benção mulher, receba! ️",pt
169,"Eu gosto de todas as músicas da Adele. Rainha. Fernando, Rio de Janeiro, Brasil.",pt
170,She's a cool woman ️️️,en
171,I'm sure I will definitely cry over spilled milk if I have a chance to meet her,en
172,This video is a cinematic masterpiece!,en
173,Should be played on every radio station,en
174,So many things happened at once. I love it,en
175,A obra de arte é o clipe,pt
176,Thanks! You are awesome! ,en
177,"A voz da Adele é uma das mais lindas e potentes que eu já vi, senão a mais... o jeito que ela passa sua emoção é incrível! 
O BRASIL TE AMA ADELE",pt
178,She is so stunningly beautiful! Love her,en
179,Glorious!,en
180,The voice  beauteful ,en
181,"Probably gonna get hate for this but Oh My God is hands down the best Adele song in years - infinitely better than Easy On Me.

Finally she rediscovered the spunkiness of Rumour Has It.",en
182,What a legend ️Adele,en
183,Literally art,en
184,"Let's be honest, there's not bad songs on her new album

A : Artist
D : Determinated",en
185,Literalmente uma obra de arte viva. Esse clipe é muito foda.,pt
186,OMG this is surreal... Thank you thank you thank you thank you and thousands of thanks Adele...  I love you!!!!!!!️️️️,en
187,she is pushing the boundaries!,en
188,I'm loving with this artist!!!! ,en
189,eu não entendo como todas as músicas da adele conseguem ser boas ,pt
190,This clip deserves 1 billion views!,en
191,Oh my god! Adele is perfect!,en
192,"never mind the great voice, the dancers were amazing as well!!!!",en
193,"Não tem como, a mulher é demais!",pt
194,"Mis 3 favoritas, rolling in the deep, someone like you y oh my god",en
195,Amei a complexidade do clipe,pt
196,All the feels with this one. Why'd I have to go down the brooding nostalgia train again....?,en
197,"ADELE'S 1 TRUE SOUL SISTER, PERIOD.",en
198,Mais gente essa mulher é extraordinária não erra nunca que voz é essa Brazil,pt
199,when the song came out i didn't stop listening to it for 2 weeks <3,en
200,Ela é uma obra de arte completa! ,pt
201,"Estamos todos de acordo que Adele voltou melhor que nunca e com tudo, que perfeição ",pt
202,"i am a huge fan of adele but when i saw the video and listened to her album 30 i was like ""adele , you have done it again ,better make room for another grammy""",en
203,"Oh my god!
Perfect.....
Complete Artist!",en
204,"Adele's voice is full of energy, every time she raises her voice, I startle because it's so good.",en
205,"I wasn’t expecting this, I’m speechless. Adele never stops surprising us.",en
206,"She is at another level 
GORGEOUS",en
207,When will she ever make a mediocre song... never she a queen she really deserves the place she has in the world ,en
208,THIS IS ART. ART.,en
209,So deep: in these songs that sometimes I don't even know how to come out 🥹,en
210,Yesssssss Adele.  You the best  ,en
211,acho incrível a facilidade que ela tem de com apenas uma música quase tocar a minha alma.,pt
212,This is definitely the most creative music video I've seen!!!!!!!!,en
213,"Um hino dessa musa global. Apaixonado na sequência das cenas, sem cortes. Perfeito!",pt
214,My favorite on the album,en
215,I fucking can't!!!!!! It's PERFECT!!!!!! Perfect description of our world,en
216,This chorus sounds like it can define an era and never be forgotten,en
217,"Been looking for this song for ages, and I love it. Sadly, in my search for this goodness, I also had to witness the crimes against humanity committed by that clown who calls herself 'Megan thee Stallion', or whatever it is. Horrific stuff. I'll never erase those traumatic memories.",en
218,"The editing in this video is off the chain, bafflingly good. Seamless positioning? Multiple people overlapping at different grades of slow-motion? Hello?",en
219,"Love, laugh, live Adele",en
220,This video and song are definitely giving sold my soul vibes,en
221,Quando Adele continua fazendo história apenas sentada numa cadeira. A maior que temos ️,pt
222,when the song came out i didn't stop listening to it for 2 weeks <3,en
223,This song will get 1 billion views before 2025 trust me. What a masterpiece ,en
224,What a song adele,en
225,Adele is a beautiful example of you can take a break from music to heal and find yourself and still return years later STRONGER AND BETTER than ever. Some folks need to take notes,en
226,"Oh My God. This video has exactly what I wanted. 3:25 People jumping freely, showing joy. just enjoying the vibe",en
227,My favourite music video ever,en
228,I hope she posts a live performance of this….,en
229,"O trabalho que deve ter sido fazer esse vídeo, o talento que ela colocou nisso!
Com certeza o melhor clipe que ela já fez",pt
230,Perfect perfect ,en
231,J'ADORE ,en
232,"I can't belive this song kind of flopped. Like, c'mon, it's one of her best songs. I love so much",en
233,"Out of all the songs on the album, this is the song that's on repeat in my head over and over lol. Love it!",en
234,I think the music video is great I don't know why it's too underrated.,en
235, perfection ,en
236,this song is Fire,en
237,she has a voice  i like  it,en
238,Seeing her being active again in the music industry is such a blessing ,en
239,This Song deserves More ,en
240,Adel voice is tnę best of the World ,en
241,How is this so underrated ,en
242,SUCH A BEAUTIFUL SPIRIY & SOUL! ️ U ADALE,en
243,Essa Adele arrasa muito!! Adoro.,pt
244,"Oh my god
girl you give good song,I won't lie
It's one of the reasons I'm so hooked to this song",en
245,I just love her sooooo much🫶🫶,en
246,It is so amazing,en
247,Mais uma vez você fez história com uma cadeira e talento! BrazilloveAdele🇧🇷,pt
248,Happy Birthday Adele!!! ,en
249,Y have grown with adele's music my entire life y remember being jn kinder garden talent show singing rolling in the deep and now omg,en
250,"I ain't got too much time to spare
But I'll make time for you to show how much I care
Wish that I would let you break my walls
But I'm still spinning out of control from the fall",en
251,"O tanto de brasileiro aqui. 🇧🇷️
Mas como não amar Adele???? 
Talento puro. ",pt
252,eu te amo adelita. ,pt
253,THIS IS MY FIRST TIME WATCHING THIS VIDEO AND WOW THE EDITS ARE AMAZING! SO MANY ADELES AND I'M SURE PLENTY OF REASONS FOR EACH SCENE IT TRANSITIONS TO! PLENTY OF THOUGHT IN THIS VIDEO!,en
254,Can we agree Adele’s vocals are no joke. Her vocals are a masterpiece. They transcend you to some other beautiful world,en
255,My heart waiting for her song ,en
256,"I ain't got too much time to spare
But I'll make time for you to show how much I care
Wish that I would let you break my walls
But I'm still spinning out of control from the fall",en
257,Ela entregou tudo e mais um pouco! O que dizer? Está mais que IMPECÁVEL!!!,pt
258,I love the dancers costumes ,en
259,"this needs to reach no.1 on billboard, it gives me rolling in the deep vibes, sweet melodies",en
260,Taking me back to the beginning of it all…ROLLING IN THE DEEP,en
261,Perfect song,en
262,OMG.... i just cant concentrate at work LOL... got this back to back at the office <3 great song!,en
263,"Diretor: Quantas cadeiras você quer no clipe? 
Adele: Todas!
 Hino, conceito e aclamação nunca erra o #1 vem .",pt
264,The opening flute is so beautiful,en
265,Such a LEGEND,en
266,"She is so wonderful. The person who is reading this comment , i wish you great success , health, love and happiness!!!",en
267,"It perfectly  depicts the guilt, pleasure, temptation of sexual desire without mentioning even a single word about sex. Love it <3",en
268,"Man, why is noone talking about the video? It's cinematography at its finest",en
269,This song is truly oh my god,en
270,How come this has so little views? I think it needed more publicity.,en
271,is perfect!,en
272,Ela continua fazendo história com seu filtro preto e branco e sua cadeira. A própria rainha ,pt
273,Great singing on the channel. This girl is also fantastic. 伊卉儿Katty . She has the most wonderful voice. I just made a YouTube channel with her music and will keep adding great videos. Why not check it out?,en
274,"Everything you need to relax should be simple, thoughtful, and beautiful. Thanks for keeping things chill AF. ",en
275,Hermosa adele,pt
276,"música, clipe, voz maravilhosa ️️️ essa mulher não erra nunca ",pt
277,I am 12 years old and in tears at 1:06 am . God is almighty he will always be there and I am so thankful for that. When no one cared he did . He helped me through a lot. Please pray for me god bless you all,en
278,Hope this gets to you but idk if the dancing at the end is signifying you’re ultimate temptation please keep doing these kinds of videos omg,en
279,TE AMO REINAAAAAAAAAAAAAAAA,en
280,THANK YOU ADELE!!! FOR COMING IN THIS AGE....... What a MASTERPIECE!!!,en
281,So Fantastic Lyrics ️️. Amazing Music And Video .,en
282,Incrível! Irretocável ! Sem defeitos. Quando vc vem no Brasil?,pt
283,Perfeito ,pt
284,I don't know why I have this sensation that this song is really underrated??,en
285,Hermosa adele,pt
286,"Um clipe com uma vibe mais Rolling in the Deep revoltada e livre. Eu amei. Quero pra ontem esse clipe, mamãe. Maceta tudo!",pt
287,"ADELE - Oh My God

I ain't got too much time to spare

But I'll make time for you to show how much I care

Wish that I would let you break my walls",en
288,So far the only song on this album I like not love.. your first 2 albums I loved 90%,en
289,"The title fits for her, when you heard her voice you will literally say oh my God",en
290,"I ain't got too much time to spare
But I'll make time for you to show how much I care
Wish that I would let you break my walls
But I'm still spinning out of control from the fall",en
291,"Love this song and how they performed
Sagittarius nation we want to have fun we are running and want to be free. Surprising Adele's moon sign is in Sagittarius that's why it's dark in the video, the horse symbolism is in Sagittarius ",en
292,I love this video so much,en
293,New Adele is always good,en
294,Brasil 🇧🇷,pt
295,Oh My God Im Such A Big Fan of Adele #QuadziWorld #SpreadMoreLove ,en
296,My favorite song off 30,en
297,Gorgeous,en
298,so proud of you delly<3,en
299,Such a good song,en
300,BRASILLLLLLLLL TE AMAAA🇧🇷,en
301,"Na minha opinião você é uma das melhores artistas, que tem mesmo que se orgulhar de ser quem é, uma mulher vitoriosa. i love you",pt
302,"Oh My God. Esse vídeo tem exatamente o que eu queria. 3:25 Pessoas pulando livremente, mostrando alegria. apenas curtindo a vibe",pt
303,How doesn't this song have 100M+ views?,en
304,I'm in love with her. ,en
305,"This masterpiece is so underated, just 82m views and 1m likes that sucks ",en
306,Adel your the queen,en
307,"Every single day the founder of YouTube proves to us that he's great, about the beauty of the song I talk [Adele] ",en
308,UN AÑO DE ESTAAA JOYAAAAA,pt
309,Esta música merece mais reconhecimento ,pt
310,The chorus is super cool. I love her vocals.,en
311,One of the best female vocalists of all time.,en
312,"Oh i want to see her live, she’s the best!! 🫶PLEASE come to Germany ️",en
313,"This music video  is a piece of art __ a masterpiece above all masterpieces ..


 Who made this ?",en
314,The dancers are amazing. Thrilled to see Stephen and Chanzie in this!!,en
315,Sincronia total. Espetacular. ADELE é sinônimo de PERFEIÇÃO  -  I'm from Brazil,pt
316,Between sky. Fall and this one two of my favs.,en
317,I wish I could listen to you live,en
318,This song is so underrated.,en
319,"Que artista incrível! 
Mais um grande acerto da Adele",pt
320,2:13 can we actually talk about this shot!!!! Adele is out here looking like an actual goddess,en
321,This is fucking ART,en
322,the best song ever and they will always be the best,en
323,"Se tem uma pessoa que sabe fazer ótimos clips e trazer muita arte neles, essa pessoa é a ADELE!!! ",pt
324,"When I listen to English songs, my love for Arabic songs increases",en
325,"If this angel of a woman ever gives out charity vocal lessons, let it be known I'm first in line. Fight me",en
326,"I absolutely love all in this song, want to bite that apple too! ",en
327,Fantastic song,en
328,"ELA ARRASA, NÃO EXISTE MELHOR!",pt
329,I would love to see her and lady gaga do a song and video together. Bother have great powerful voices but video wise Adele is a bit more conservative/laid back where as lady gaga lets it all hang out. So I think it would be a great song and an interesting video for sure.,en
330,I love this songggg,en
331,Vai ser demais essa música ao vivo! Já imagino as backing vocal dela ao vivo nessa parte final enquanto ela canta em cima! De arrepiar,pt
332,"Trofeu impressa melhor musica no dia 
3 outubro 2022",pt
333,Brilliant beyond Brilliant,en
334,this song is better than easy on me,en
335,"Creativity, message, and the interpretation was phenomenal; the use of symbolism was spot on. Well done Adele and to the creative bodies",en
336,YasssssThis is my fav song of yours im doing a color guard routine to this song,en
337,Who else thinks she's the most amazing human on this earth,en
338,Yes she is so beautiful Nice lady performer sings a song I hear every morning it cheers me up because God is coming she speaks the truth about God,en
339,Delicious music,en
340,"Amor todas as músicas de adele, são todas perfeitas ️️️",pt
341,u did make it very smooth ....love this it feels like a new character..playing in rhymes like Nina Simone,en
342,OH MY GOD! I really really  like your song’s 🫶,en
343,This song brings me back to early 2022,en
344,I love this song so much she I a queen,en
345,Não sei o que dizer... simplesmente aclamar a Deusa Adele! Eu te amo imensamente ️,pt
346,Let's hope she will release a new Music Video soon,en
347,This song/album is amazing. We’re proud of you Adele ,en
348,I love that this song is her experiencing opening herself up to the world after her divorce to lose her inhibitions and have fun! And how at the end she bites the apple cus shes given into the temptation. ADELE you're a masterpiece.,en
349,Isso é arte!,pt
350,Complete your video presence.make sure it's perfect before you release it.you are a time jewel.,en
351,Adele is the BEST artist of our time and she will definitely become a classic!,en
352,Best thing I've ever heard ,en
353,"This is a beautiful sound, a beautiful sound, theme, every aspects is beautiful, I'm sorry for my spelling, I'm not an expert speaking English",en
354,the edit of this is absolutely great only noticed after few minutes- genius -  so much thought must have gone to put it together,en
355,This should be the song of the year,en
356,that's so much perfect,en
357,her music is so ahead of its time️️ pure talent,en
358,"Can we just appreciate all the background performers, they’re all so talented!",en
359,"Essa música é uma obra de arte que merece um grandê prêmio.
Meus parabéns grande Adele.",pt
360,i love the video so much,en
361,Adele on chair is really the best !,en
362,"lyrics 

I ain't got too much time to spare
But I'll make time for you to show how much I care",en
363,As Músicas Da Adele São Maravilhosas 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,pt
364,Te amo adele,pt
365,Oh My God!  Eu ainda vou morrer só coração com essa mulher ️,pt
366,"Depois de 6 anos de muita espera, ela volta, melhor do que já era antes! Adele, você sempre será icônica!!",pt
367,One of the best female vocalists of all time,en
368,I listen to your One and Only everyday.  It's beautiful it's profound. It's not hurting my faith. don't worry God won't let you down if u abandon ursel' to Him. iwuvyuuu. God loves you so much!,en
369,Oh My God!  Eu ainda vou morrer só coração com essa mulher ,pt
370,Ithis song,en
371,Vai me assumir quando vida?,pt
372,"Lyric

I ain't got too much time to spare
But I'll make time for you to show how much I care",en
373,"And best of all, you don't see outlandish bodies or super luxurious cars hahahaha magnificent, perfect, you are the patron saint of the music industry️",en
374,"the confidence she radiates these days is magnetic. girl really said ""i'm back and better than ever""",en
375,Hooked to this beautiful song️,en
376,"She's got a point, she's an icon, she's a legend and she is the moment...period  ",en
377,"A  TALENT FROM OUR LORD AND SAVIOR JESUS CHRIST.REAL NICE. GOSPEL, IS MY THING, I ️ LOVE YOUR MUSIC.",en
378,Great video  much love alway's.,en
379,Não tenho palavras pra descrever o quanto eu amei essa música... ,pt
380,O clipe mais injustiçado da carreira dela sim!!,pt
381,"No Adele, don't you choose the wrong.  Singing is your life, don't take that away from me and all of us that love you.  Because you want to have fun, NO.  I want to have fun loving your voice and music.  Stay the course of RIGHT.  YOU WON'T REGRET IT.   THE LORD DOES LOVE YOU.  JOHN 3:16-18",en
382,I love your hair the way it is in this video . ,en
383,"Eu não tenho muito tempo livre
Mas eu vou arranjar tempo para te mostrar o quanto eu me importo
Queria deixar você quebrar as minhas paredes
Mas eu ainda estou me recuperando da queda",pt
384,Quando a gente acha que não tem como melhorar ela vem e entrega isso️️️ as outras q lutem pq a Adele só ta subindo a régua,pt
385,Listening to this song on my Birthday ,en
386,You may well find me like a good HBO movie. Uncensored and uncut. ,en
387,Great song but have you heard this version with Reggie added to it!! It's awesome!! Adele maybe it's just an idea to get together and make some killer songs babe!! Love your voice!! With added raggie you'd be badass songs!!,en
388,she deserves more . but poor people didn't get the real artist.,en
389,"I've been jamming to this for weeks, so glad it's a single now",en
390,Música icônica demais ,pt
391,Too good  from Pakistan,en
392,Umm me encanta,pt
393,Oh My God!!! O mesmo diretor de Rolling In The Deep que dirigiu esse clipe. Não espero nada menos do que PERFEIÇÃO,pt
394,"I played that game at 40 after a dévorée mariarge and loved it, dont ask questions,Do it and see about it LATER if u want too. Try to enjoy Life cause its far too Short.You owe it to yourself.",en
395,"Te amo Adel... vc é D+..  que lycrs, q retorno, o vídeo o New álbum, não precisa de views ou fama, somente Art 🇧🇷 I` am fã",pt
396,the director of her music videos needs to breakdown every shot cuz..WOW,en
397,Oh my god best song ever,en
398,Love conquers all things,en
399,Adele is a PROFESSIONAL. she takes her music very serious. she isn’t with all the drama. and she’s a very humbled individual. we need more people like her to be looked up to,en
400,So much originality,en
401,I fucken looooooveeee this song ️️️️️️,en
402,"Gente… essa mulher ficou revoltada com o divórcio, chutou tudo e agora se sente livre e desimpedida! Tem como ser mais perfeita?! ",pt
403,A true story that we live every day emmm yaaah ,en
404,Oh my God my favorite song video.,en
405,I like the way she chewed that apple in the end,en
406,"Everything about adele is just perfect, her vocal, style, personality. God i love her, she is sooo precious<3",en
407, Congratulations for winning Best Cinematography (International) at Buenos Aires Music Video Festival 2022. ,en
408,"Adele rainha, arrasando como sempre",pt
409,This song’s beat and melody becomes even more beautiful with her voice…my gooooood! I never tire of listening to it!,en
410,While everyone is distracted by their own selfishness I’m cooking up something unstoppable ,en
411,The editing on this ,en
412,21/10/2022. Música 100%√ de Respeito e Perfeita Internacional. Adele Voltou com tudo e muito sucesso Esse ano.🇧🇷️,pt
413,"love u️️️️️️.. n u will always b my fav, all time fav",en
414,Eu amo ouvir sua voz cara ela é tão --------,pt
415,"Should have been the lead single. Would have been a turning moment but Easy on Me was a safe choice, tbh.",en
416,"I ain't got too much time to spare
But I'll make time for you to show how much I care
Wish that I would let you break my walls
But I'm still spinning out of control from the fall",en
417,"The more I listen to this song it feels like a Gospel about her redemption from Divorce. She is a free woman and wants to have fun before entering another relationship that may or may not lead to familiar heartache, it is all risks, even, having fun especially with her celebrity status. This is prevalent as she sings, ""Don't let me let myself down, Oh My God!"" then takes a bite of the apple beyond society's judgment, even yours. Teetering on the edge of heaven and hell is a battle she cannot fight either way with the little time she has to spare.",en
418,Idk why this video and song made me feel so emotional and free ,en
419,"I say OMG when i hear that....
After reflexion, oh yes this song is OMG HAHAHAHAHA ",en
420,Love this song. Love Adele. A true legend.,en
421,"Who remembers ""hello""? Yes, I will never forget this wonderful masterpiece Once 6 years ago and still listening to it  Thank you, Edele",en
422,the only thing bad about this was the the sad ass apple at the end   EVERYTHING ELSE OMG ,en
423,Adele is on her own level. If you like her music you will LOVE Far Away by Adil on Spotify.,en
424,"The reference to the garden by eating the fruit (at the end of the video), that is forbidden but desirable to the eye, and good for food, ""she knows it's wrong but she wants to have fun""",en
425,Yas queen York literally on fire ,en
426,"She is 30 years old she has accomplished too much In Her professional career what an icon, I'm 25... But..  I haven't done anything special with my life I can't find a stable job or use my knowledge for something I think I'm wasting my life time and is sad ",en
427,"Come on everyone, let him become a 100 million Divine Comedy!!!",en
428,A lot of times the video clashes with the music if there's too much going on BUT this song is a perfect example of how to create a symphony between the video and the song.,en
429,30 is the best album #30savedme,en
430,a masterpiece btw  i love her voice btw everyone should be thankful not only to Adele but also to the whole team who went out of their way to make this one of the best songs ever,en
431,"We are waiting for you, Come to Argentina  please 🇦🇷",en
432,idk why god made this song so good like omg get it o my you know,en
433,"Adele tem uma voz poderosa, amei a música, o clipe. Ela é uma artista completa ",pt
434,I was really blown away by that video! This music is amazing... for a funeral. I have been able to travel to so many amazing places with Mighty  Travels  Premium.,en
