,comentario,liguagem
82,Simplesmente o Fernando Daniel quem o conhece e é fã como eu sabe que este homem tem potencial para ser um dos melhores do mundo ele é grande canta muito é brutal tem uma voz espetacular,pt
83,Meu namorado me dedicou esta música e agora não paro de ouvir ️,pt
84,Melhor cantor para mim.️,pt
85,"I follow him from the voice, his voice is amazing, incredible, made me goosebump ",en
86,Amo muito esta música,pt
87,"INCREDIBLE, without words, the way you handle your voice and how well you do ... is that really without words, I get tired of hearing it over and over again and I will not get tired ",en
88,"Oh, guerreiro, tu és uma bênção! Parabéns! Saudações de São Paulo Brasil  !!!",pt
89,Simplesmente magnifica amo demais,pt
90,Adoro as tuas músicas ,pt
91,"Não tenho palavras, o tema é lindíssimo, o videoclipe está muito bom, fico tão orgulhosa de ver este teu primeiro trabalho tão bem realizado e a tua voz excelente, não tenho explicação para as nuances dela, ora nos acalma, ora explode de uma forma que arrebata quem ouve! Parabéns excelente, que seja o primeiro de muitos sucessos teus! ",pt
92,"Me encantei com a voz do Fernando desde que ouvi nas audições a cega no The Voice  Portugal cantando Adele,desde então venho vendo todos os vídeos ,canta demais ,sou brasileira mais sou fã do Fernando Daniel",pt
93,"Grande artista, música muito fixe ",pt
94,Fernando Daniel é um excelente cantor. Acompanhamos a trajetória no The voice e com muito mérito sagrou-se vencedor. Além de ser muito educado como pessoa. Tudo de bom muito sucesso.,pt
95,"Ganhou uma inscrita, canta com o coração",pt
96,One of the songs I use to learn Portuguese. Love it.,en
97,"Eu, já sei quem sou
e o que fiz
foi para o bem de mim 
sou o que nao fui ",pt
98,Inefável! Vitórias sem fim pra você.,pt
99,Adoro essa música é top,pt
100,Viva a música Portuguesa.,pt
101,Conheci a pouco tempo e já gostei das músicas. 🇧🇷,pt
102,"Adoro o Fernando Daniel sou muito fã dele e espero que ele continuo saudável, também sou portuguesa e canto esta musica quando estou triste feliz, está letra está incrível e sem que se continuares vais conseguir fazer até melhor, adoro as tuas música nas choro na melodia da saudade",pt
103,"Sou brasileira e adorei ele. Mas ainda não entendi, ele não é tão famoso em Portugal? Porque, na minha humilde opinião, acho que ele merece ganhar o mundo!!!!",pt
104,Estou sempre a ouvir as músicas na quarentena,pt
105,Amo esta canção estou sempre a ouvi-la,pt
106,I wish I spoke you’re language  I’m such a huge fan you’re voice is so freaking amazing love you!,en
107,"Nunca duvidei do teu trabalho, és grande, esta música ultrapassa o incrível. Continua a fazer música por ti e por nós, Portugal agradece  
Melhor voz deste país e do Mundo, nunca deixes de cantar, deixa-nos sempre sonhar contigo",pt
108,parabens aos autores da letra e musica. enche a alma...,pt
109,Identifico me com as músicas dele. Adoro,pt
110,"Eu adoro a música e o Fernando Daniel!!️️
Adoroooo
Quando ouço a música faz me sentir feliz!! Lembrar-me da minha História!!️️",pt
111,Sou brasileira 🇧🇷 simplismente  ameiiiiiii. Sucesso!!!!!,pt
112,Eu te vi no The Voice Portugal. Sério mereceste ganhar!,pt
113,Eu dediquei esta música a minha mulher te amo ️️️️️️️️️️️,pt
114,Amo a música,pt
115,Está música é minha favorita,pt
116,Minha cançao favorita sem dúvida ,pt
117,Grande música.,pt
118,Ganhaste mais um admirador no Brasil Fernando!,pt
119,I remember your blind audition on the voice.. I loved it and I’m so happy that you not only won but that your career is taking off.. Bravo Fernando.. Dios te bendiga ️,en
120,Such an amazing voice! ,en
121,Letra perfeita! Estou cada dia mais encantada com a força da sua voz.,pt
122,"Gosto muito das tuas musicas, és o meu cantor favorito",pt
123,"Esse português é lindo e talentoso. Estava nos meus recomendados, cliquei, assisti e viciei! Parabéns, rapaz, tu mereces todo sucesso que alcançou e alcançará ainda mais! 🇧🇷",pt
124,Amo musicas Portuguesas,pt
125,Eu nem sei oq dizer sobre estas músicas a primeira vez que ouvi a voz deste cantor apaixonei me pelas músicas dele já n penso deixa las de ouvir,pt
126,"Eu, já sei quem sou
.
E o que fiz
,",pt
127,Hey Eu sou do Brasil. Amo sua voz .Parabéns pela música maravilhosa ,pt
128,"Que música alegre isto é amor verdadeiro pela música .
 Vão anjos vocês estão a fazer músicas espetaculares .
Boa sorte e  tenham forças",pt
129,I am in love with your voice!  Hello from England 󠁧󠁢󠁥󠁮󠁧󠁿  xx,en
130,Muito linda!!! Saudações do Brasil!,pt
131,É que eu não posso ficar sem ti,pt
132,"Também é uma das canções tão bonitas....
Adoro...",pt
133,"Quem Canta com coração...
E com a força de de viver como se não houvesse amanhã, 
merece o mérito todo. 
Parabéns Fernando",pt
134,Toda a gente sabe que o Fernando Daniel é o melhor cantor português ,pt
135,Adoro as músicas do fernando daniel e um rapaz com muita capacidade,pt
136,Nós portugueses temos cada cantor espetacular. Fernando Daniel é um deles.,pt
137,"Parabéns Fernando Daniel, descobri-te esta semana (não vejo TV). Já tinha ouvido as tuas músicas na rádio e agora associo a voz à pessoa. Estou certo que cada vez vais teres mais seguidores e fãs. Obrigado pela música e talento, vou seguir-te sempre a partir de agora. Abraço!",pt
138,Adoro todas as músicas do Fernando Daniel  é para mim um dos melhores,pt
139,Espetáculo de música. Parabéns!!!,pt
140,Este rapaz merece uma carreira internacional com esta voz  tão linda não é para todos este dão.,pt
141,este homem é um espetaculo .ADORO,pt
142,Eu brasileira curtindo Fernando Daniel ,pt
143,Been listing to you for years can't understand but absolutely amazing voices. Absolutely love you!,en
144,Amo! Muito bom mesmo!,pt
145,"Eu já sei quem sou
E o que fiz, foi para bem de mim
Sou o que não fui, e serei o amanhã a dois
Onde é que vais? Espera por mim",pt
146,Adoro as músicas de Fernando daniel,pt
147,adoro muito esta musica. Continua com o teu sucesso,pt
148,Adorei todas as músicas,pt
149,""" se fores eu espero 
a vida sem ti não tem sabor "" 
Não poderia ser a melhor expressão  que sinto de momento      sem o teu sabor ",pt
150,Esta música ouve-se muito no radio de Inglaterra!!!,pt
151,Real talent ️Congratulations ️🇵🇱I hope you will visit Poland soon🇵🇱,en
152,Portugal meu sonho conhecer e me mudar para este país que e um objetivo que tenho. Top cantor,pt
153,"Vou pedir aqui no Brasil, estas músicas.",pt
154,"Estava eu vindo do trabalho e de repente ouço essa música a tocar na rádio do carro (detalhe ⇨ na ilha Brava - Cabo Verde) tive q pegar o telemovel e pesquisar no youtube a frase da musica que me ficou na mente  eu ate pensei que fosse os Anjos, pois a radio ñ estava muito bem sintonizada!!!! Ja o tinha ouvido no the voice Portugal e amei a voz e a forma como cantou a musica da Adele. Excelente artista ",pt
155,"Tão maravilhoso Daniel! Isto sim é futuro , continua beijinhos",pt
156,"Ganda orgulhoo em ser portuguesa caralhoo 
Amoo Portugal ",pt
157,"Diretamente do Brasil.
Pra dizer que vc é incrível.
Amei",pt
158,Uauuu  sou do Brasil! AMEI MUITOOOOOO ,pt
159,O maior sonho é poder ir te ver ao vivo..,pt
160,ADORO ESTA MÚSICA!!!,pt
161,Bem.Afinal cantar em Portugues tambem pode ser lindo!  Pra frente juventude. Vamos  em frente Portugal....,pt
162,Eu não consigo parar de ouvir esta música em pleno 2022 gosto muito de ti Fernando Daniel,pt
163,Brilhante ,pt
164,"Adoro, adoro, adoro 1000 adoros 


Nem sempre sei tudo o que quero nem sempre é facil, mas tua musica sabe o que quer e para onde vai",pt
165,"Fernando you have the voice of an Angel, thank you for sharing it with the world.
Fernando você tem a voz de um anjo, obrigado por compartilhá-la com o mundo.",en
166,És um dos meus cantores favoritos ️,pt
167,"Sou do Brasil, vi toda a trajetória dele no The Voice e cara, q voz e q homeeeem  !!
edi1: so queria ser essa ruiva q ta com ele, sortudaaa!",pt
168,"Vencedor do The Voice Portugal
Muitos parabéns a música está incrível!",pt
169,Tão incrível !!!!!,pt
170,"Quase Sempre Oiço está linda canção e não me farto dela.

super Wuau.",pt
171,"I am following him ever since he sang ""when we were young"" Great voice... Love from India <3",en
172,"Amo essa música, ela faz parte da minha vida, graças a Deus com um final feliz! Obrigada Daniel!
Sucesso sempre!",pt
173,"Parabéns  Fernando Daniel , Maravilhoso.",pt
174,Tão bom ! Tão bom ! Tão bom!,pt
175,"Voz linda ,sem dúvida",pt
176,Melhor música nossa️,pt
177,Ainda hoje surpreendes milhares de pessoas espero que voltes a cantar em coimbra,pt
178,choro a ouvir a música,pt
179,"Parabéns,  pelo belo trabalho!!! ",pt
180,"Just listened to this.. 
So amazing voice ️
Keep rollin 
Supporting from Japan 🇯🇵",en
181,O que de melhor se faz em Portugal! ,pt
182,Gostei muito das músicas desse cantor,pt
183,"temos de dar valor as musicas do nosso pais!  
só assim poderemos erguer mais e mais, em maior quantidade e qualidade nosso país na música
e isso aplica-se a todas as outras coisas !
os jovens portugueses tem o costume de dar mais valor ""ao de fora""! mas espero que acha sempre talentos como este e outros que abram os olhos desta nação!",pt
184,Extramamente fantástico,pt
185,Amei essas músicas de Portugal 🇧🇷️🇧🇷,pt
186,O bom de ser brasileira é que eu consigo entender toda a letra da música.,pt
187,"Beijinhos CD/PT 🇵🇹
Grata pela linda canção .",pt
188,Adoro as tuas música fiquei arrepiada,pt
189,I'm in love with this song 🇩🇿,en
190,"Amo as músicas de Fernando, sou sua fã ",pt
191,"FORÇA NISSO FERNANDO !

Eurovisão 2018 incoming!",pt
192,"eu acho que a melodia seba adoravél, de Verdade. eu já comecei aprender a lingua portuguesa já há 8-9 mêses e a adoro, a musica portuguesa também é muito bonita.",pt
193,Tô  gostando muito dessa música,pt
194,Adoro este cantor é o meu favorito,pt
195,Eu amo esta música o meu namorado dedicou me esta música sou portuguesa ,pt
196,O meu maior Sonho que tenho É Conhecer Portugal E ir no show Do Fernando Daniel Será Um Sonho Realizado todas as canções dele é incrível me emociona sempre!!🇵🇹,pt
197,amazing voice and great singer. The best wishes and good luck to your career.  congrats,en
198,"Canção maravilhosa! Parabéns aos autores e ao Fernando, tb, autor, e maravilhoso intérprete! Dez. 2020!",pt
199,esta música eu  cantei a quando fui finalista do 4 ano e quando me deram o diploma de finalista  Fernando Daniel continua assim eu sou tua  fã,pt
200,Saber que isto faz parte da banda sonora de uma novela... É um orgulho! ️,pt
201,Awww️ tão lindoooo tenho orgulho em te chamar de idolooo,pt
202,Ele a representar Portugal na EuroVisao era quase vitoria certa,pt
203,"Maravilhoso esse Fernando Daniel, artista genial, voz maravilhosa.",pt
204,"Oh my goodness, his voice still rock my soul!",en
205,"amo esta musica
es sem duvida o melhor cantor de portugal.
e do mundo .",pt
206,"His The Voice performance of Adele’s when we were young brought me here. Now I don’t understand Portuguese but I enjoyed the song. He is a very talented and great artist! And he is fine too…..nothing wrong to appreciate beauty when you see one, just saying should hubby stumble on this comment lol ",en
207,Your voice is amazinggg. I hope there's english version for this song ️️,en
208,Parabéns!!! Vais ter muito sucesso. Beijos ,pt
209,"Ganda som... parabéns Fernando. Abraço,",pt
210,Adorolindoo ️️,pt
211,Somos fãs  Tudo de bom bro . Mereces,pt
212,"Que maravilha.voz magnifica, canção linda...é um encantamento..",pt
213,Eu já ouvi esta música 1000 vezes,pt
214,Adoro essa musica,pt
215,Adoro a música,pt
216,Amo esta música amoooooo,pt
217,"5* top, continua com o teu trabalho!🇱🇺",pt
218,Grande músico,pt
219,Eu adoro o Fernando,pt
220,Grande Concerto na Festa de Canêdo Santa Maria da Feira!! Quem gostou dá like no comentário!!,pt
221,"Nem dá para explicar os sentimentos que sinto quando ousso esta música. Não é só ""gostar"" é mais do que isso. Eu sinto uns arrepios e sensações diferentes das outras músicas. Sinto muita conexão com essa músicaParabéns pela música e pelo trabalho Fernando",pt
222,TOP Daniel ! Os astros estão contigo e tu és um deles!,pt
223,Está música admirame muito,pt
224,Fico sempre emocionada quando te ouço cantar é um orgulho ouvir-te cantar sou uma grande fã tua.,pt
225,Com certeza é um dos melhores cantores que já vi na minha vida,pt
226,Gosto muito da suas músicas da me mais forças,pt
227,Não sei como vim parar aqui kkkk Mas amei a música e que voz deste cantor  Sou do Brasil 🇧🇷,pt
228,Me arrepia muito ️,pt
229,Tens uma voz maravilhosa,pt
230,Maravilhoso ,pt
231,"I can’t understand a word but his voice is incredible, it gives me goosebumps/frissons",en
232,Esta música é maravilhosa,pt
233,Que bom! Estas musicas de novos fazem-nos reviver!,pt
234,"Eu tenho uma família muito muito grande Paraíba uns 283 e todos gostam muito muito muinto
desta música  e ésta música continua a ser quem nos guia ",pt
235,Lindo demais,pt
236,Estou tão animada para ouvir sua música eu sou de filipinas,pt
237,"YOU'RE VOICE SO AMAZING, LOVE FROM INDONESIA",en
238,"Hi Kuya Fernando Daniel your my Favorite singer in the Voice 2016 and i was not wrong to choose you your so very talented im your number 1 fan here in Philippines.. everytime I'm watching your all performance in the Voice, i was cry because i feel the lyrics in such your beautiful voice came out Godbless you Kuya Fernando and to your family.  Hoping you will notice me. Even for reply..is such a big pleasure of mine",en
239,"Amooooooooo, oiço todos os dias antes de dormir! ️",pt
240,"Nunca ouvi uma voz como esta,melhor voz que já ouvi !!!
Te espera um grande sucesso brother !!!!
Grande orgulho das vozes Portuguesas ",pt
241,"""Onde é que vais?
Espera por mim!
Eu vou ser melhor por ti!""",pt
242,Eu amo todas as canções suas,pt
243,Adoro as tuas músicas,pt
244,Adoro as tuas músicas,pt
245,És o meu cantor favorito Fernando Daniel,pt
246,Adoro a tua música. Sou tua fã .,pt
247,Eu adoro ésta música.️,pt
248,Wow!!! Not knowing the meaning but I felt. May God bless you always ️️️🇵🇭🇵🇭🇵🇭,en
249,Tu és o melhor cantor de todos,pt
250,Parabéns Fernando Daniel que música linda!!! Deus te abençoe!!! Música boa não tem fronteiras inda mais aqui no Brasil!!!,pt
251,Eu como estou apaixonado e tenho a mulher dos meus sonhos a meu lado vou lhe dedicar esta música ️,pt
252,Conheço todas as tuas músicas  tímida amo-te ,pt
253,"Fico feliz por saber que o Fernando teve sucesso na carreira dele. Acho que depois do que provou no the voice era mais que merecido, mas muitos nao passam dos programas.",pt
254,Simplesmente maravilhoso️,pt
255,linda canção,pt
256,Muito mas muito bom adoro esta musica das melhores dele!!!!!,pt
257,"Q voz  
Meu, musica linda 
N tendi algumas coisas, mais meu .... To mto viciada nessa música serio vsf",pt
258,E ainda hoje lá estava eu a perguntar quem cantava esta música... ADORO!,pt
259,Minha música favorita,pt
260,Sou Brasileira e adoro fernando Daniel!,pt
261,"Fernando, o melhor!!!",pt
262,I want to learn this language just to understand this beautiful song ️,en
263,Te espero aki no Brasil fazendo o k faz de melhor cantar ,pt
264,Adoro as tuas musicas ,pt
265,Eu gosto muito de está músiqua ,pt
266,"Listening from Italy, amazing voice",en
267,Gosto de músicas portuguesas,pt
268,Continua! Obrigada Fernando. Como Portuguesa agradeço-te por acreditares na língua portuguesa.,pt
269,Gosto muito da música,pt
270,És o melhor cantor do mundo ,pt
271,I've heared this while on holiday in albufiera... I was lining up at a water park for a waterslide and i was enjoying this song soooooooo much... I love it !!!!! Greetings from Belgium,en
272,"Alta musica, Grande Fernando!! 22 milhões de visualizações !! Não te percas Fernando, e o ceu é o limite. Força.",pt
273,Beautiful song  supporting u as a portuguese descendant born in Norway.,en
274,amo escutar isto! disto que o Brasil precisava ,pt
275,"An angel fell off the clouds ... at least the voice did!!!! Beautiful, and I don't even know the words!  I'm a 75 year old woman, have been in a musical family and can be very critical...but you are really good...really great!",en
276,Eu amooo amooi eu sou alemã mas ja fazem 7 anis q to ca e acho q vc é o melhor cantor de Portogal,pt
277,"essa musica é importante para min, meu ex marido entrou na igreja com essa musica foi o dia mais feliz da minha vida",pt
278,"Nem sei como este vídeo tem dislikes, está tão maravilhoso fogo dos haters, quem concorda mete aqui like , obrigado !",pt
279,Adoro o Fernando Daniel,pt
280,Uma maravilha....,pt
281,Eu não sabia que a música portuguesa era tão bom,pt
282,Eu amo eu adoro ,pt
283,"Temos as melhores vozes em Portugal, muitos parabéns,um trabalho excelente. Continua assim rapaz. Fiquei fã. Abraço",pt
284,O melhor cantor de sempre...,pt
285,Adoro as músicas todas tuas.,pt
286,Adoro!!!,pt
287,Gosto muito da vossa música,pt
288,"Finalmente o primeiro original.
Está mesmo brutal,amei demais.
Parabéns Fernando Daniel",pt
289,Gosto tanto desta música que é o meu comprimento com a minha BFF,pt
290,Eu ouvia uma vez e depois canteia quando fui finalista,pt
291,"Lindo,simplesmente lindo....beijo CONTINUA SEMPRE ASSIM, TU MERECES!!",pt
292,"Eu, já sei quem sou
E o que fiz
Foi para bem de mim
Sou o que não fui",pt
293,Eu gosto muito de ouvir as tuas músicas,pt
294,quem tb gosta da música e acha a voz dele incrível!!!!!?? ,pt
295,Gosto muito da suas músicas da me mais forças,pt
296,M your fan from india ..i understands nothing but m really speachless ...what a voice,en
297,És um orgulho,pt
298,O melhor cantor,pt
299,Adoro!!!,pt
300,"Passou na nova novela da tvi, a Herdeira! Que orgulho! O tema é lindo, vi logo q não ia demorar a fazer parte da banda sonora de uma novela!",pt
301,Grande cantor,pt
302,"Eu, já sei quem sou
E o que fiz
Foi para bem de mim
Sou o que não fui",pt
303,AMO ,pt
304,linda esta musica amoo muito,pt
305,Que giro mas ate estou a chorar porque e muito linda a musica,pt
306,"I don't understand the song , but you're amazing,  your voiceplease NEVER stop",en
307,I can't understand but your voice is sooo beautifull,en
308,"Please release english or Spanish songs also. 

Your voice is something special",en
309,Hola from Cyprus!!!  I heard all of your songs.   You can sing anything and give it emotion.   You sang singers songs better than the originals especially Adele.   Keep sending your voice and soul into the world we need it.   Sfashfavor,en
310,"Por mim, melhor promessa da cançao portuguesa !! Por nao inclui lo como cantor para eurovisao, ai sil com ele podemos chegar a vitoria ! É o nosso cr 7 da cançao !",pt
311,adoro a música ️️️️️️.,pt
312,te amo tanto que música meu Deus ,pt
313, Brasileira que chegou aqui sem nem saber como mas eu ameiiiii,pt
314,Would you upload a new cover of Adele’s When We Were Young in your channel? Your cover at The Voice was really powerful and being sung from a male perspective gave it a whole new level of depth & dimension ️,en
315,I am just saying. he is amazing,en
316,Adoro te Fernando Daniel ganhaste mais uma seguidora,pt
317,"Conhecir seu trabalho a pouco tempo , mais ja curto muito ....#só_falta_vc_vim_ao_brasil",pt
318,ja toca nas radios muito bom,pt
319,Lindo....lindo,pt
320,Adoro adoro...,pt
321,"Descobri você por acaso num vídeo em que você canta a música da Adele no The voice que está circulando muito aqui no Brasil. Menino, você canta MUITO! Fiquei arrepiada com sua voz!! Parabéns! Já tem uma fã brasileira! =D",pt
322,"Please make a cover of when we were young, I want to listen to it without the screams️",en
323,Você é fera ,pt
324,I have no idea what this song really means but I love it! I love Fernando!,en
325,És o meu maior idulo espero um dia ganhar coragem para mostrar o meu talento te amo muito ,pt
326,"Esse tipo canta buê! Já ganhou o meu respeito, vou lhe pesquisar. Já ouvi buê da tuga, mas esse é diferente",pt
327,I can't understand but it sounds awesome. I hope you will release some English songs as well. I became a fan of you after watching your auditions for the voice...,en
328,"acho que as musicas portuguesas deveriam ter a opção de tradução para o inglês  ! assim poderíamos atingir mais pelo mundo fora!
pois muitos vêm,ouvem, mas como não entendem nada, ignoram!",pt
329,"I don't know what you're saying, but it's beautiful! Welcome to my playlist ",en
330,I love it !!! Its so beautiful ️ greetings from Poland ,en
331,Sou teu fã Fernando!!!!!!!!,pt
332,"Wow.. his voice is amzing!
Love from Korea♡",en
333,Adoro te muito continua sendo incrível e muito querido,pt
334,"Boa musica, amigos brasileiros",pt
335,Ele tem uma voz de asugar.como flutuar dentro agua..quantos vezes.eu  presico e sempre ouvi ele voz por obteve mais feliz e calma..por minha alma..espero deus pode ajudar ele dentro tudos os coisas..essa musica tenho um letra que bonita ja tocar minha calma..adues,pt
336,Sou tua fã adoro tuas músicas esta e minha favorita,pt
337,I don't speak spanish but I love his voice and this song.  I hope him with great success,en
338,Melhor cantor  do mundo sou tua fã número um força,pt
339,"Comecem já a passar isto nas rádios, há que dar já o devido valor a esta música",pt
340,Lindo d mais,pt
341,"Wow I’m in love with you and your voice, this song is amazing, keep it up, congrats! Love from Mexico️",en
342,"Eu, já sei quem sou

E o que fiz

Foi para bem de mim

Sou o que não fui",pt
343,Sou o teu fã número um ️,pt
344," Nossa incrível sua voz é o próprio sentimento, precisamos de sua voz em nossas vidas. ",pt
345,Mano do Céu QUE VOZ É ESSA!!!!!! AAAAA MÚSICA INCRÍVEL,pt
346,Essa música mi toca na alma,pt
347,Adoro muito as tuas músicas e sou muito teu fã Fernando Daniel. Assinado Fernando Magalhães.,pt
348,Fernando Daniel adoro as tuas músicas és um cantor incrível beijos e abraços do Tiago de 9 anos e sou de São Jorge.,pt
349,"Olá Fernando mereces uma carreira internacional com esta voz .
Merece uma igual em inglês 
Abraço de frança 🇫🇷",pt
350,"Esta é a melhor música de sempre ️
Adoro-te Fernando Daniel bjs️️️️",pt
351,Eu gosto desta musica eu amo,pt
352,Fernando Daniel eu ousso muitas vezes esta música,pt
353,olá frenando amo as tuas musicas és fantástico obrigado por seres maravilhoso continua assim obrigado por teres melhorado o meu dia com esta musica espetacular bj Nicole maria,pt
