,comentario,liguagem
109,It was a hot summer day in the 90s. This song was playing on a old portable radio and my parents are there chillin outside on the patio. My father has this big moustache and i'm listening this song for the first time. I'm 6 or 7 years old. What a memory,en
110,Still loving it!️,en
111,"O cara que remixou essa música trocou umas paradinhas de lugar e ainda deixou ela combinando... Tá show de bola.
Deve ter uns 30 anos que ouço essa.musica. e não enjoa, até meu filho curte ela.",pt
112,"Me fez lembrar minha infância, ainda quando a vida não tinha preocupações , dor de cabeça , nada .... Era só estudar e brincar ..",pt
113,"Brasil 🇧🇷🇧🇷🇧🇷 Quarentena , curtindo essa música que Amo",pt
114,essa musica é ser eternamente jovem !,pt
115,Love It ️,en
116,O som da minha vida,pt
117,Its 2023 i still love this song ️,en
118,I love this song ️️,en
119,"Wow this song is like a mix of emotions: the lyrics are dark, but its got a cheery beat",en
120,Em tempos difícies nada melhor do quer ouvir belas cançãos,pt
121,linda tenho 10 anos mas adoro ouvir essas musicas dos anos noventa e oitenta,pt
122,"Eu em 2023 ouvindo,  curtindo, dançando e comemorando por ter vivido os anos 90!!!!",pt
123,"I love dancing with this song
Great workout!",en
124,Oh saudade meu Deus!,pt
125,"Caramba,essa música me trás uma nostalgia do krl,adoro esse tipo de música (Anos 80 90.)",pt
126,Eu Wilson amo essa música!,pt
127,essa é boa demais fi slc,pt
128,Amo muito essa música e outras do passadooo,pt
129,"What is love?

Oh baby, don't hurt me

Don't hurt me

No more",en
130,Uma das melhores músicas de todos os tempos  alguém em 2023?,pt
131,"Eu amo essas músicas, é olha q nem vivi essa época só tenho 21 aninhos haha",pt
132,LE DOY GRACIAS A MIS PADRES POR CRIARME CON MUSICA DE  LOS 90S PARA ABAJO,en
133,QUANDO TOCA NINGUEM FICA PARADO,en
134,Show de bola brother.....!!!,en
135,Melhor memória de todas.Ahh 1992. ,pt
136,Amazingly perfect ,en
137,O house está voltando às graças do povo aqui no Brasil.,pt
138,2023 and still in love with this song,en
139,não entendo porque hoje em dia não existe mais esses estilos de músicas ,pt
140,Top esse tempo foi massa,pt
141,"""What is Love ""...one of my favorites while I'm working out at the gym",en
142,Music that actually turns water into wine ,en
143,"A melhor 2020 de sempre, pra sempre 
Isso sim musica  faz vc viaja no tempo",pt
144,"Tema da novela Sonho meu exibida no horário das 18:00 horas ,de 1993/1994.",pt
145,Eu não me canso de ouvir essa música ,pt
146,Essa musica nao sai da minha mente,pt
147,"Época boa da minha vida que eu fazia tudo errado, e a luz Divina estava sempre,(está) comigo me defendendo de tudo ruim obrigado meu Deus pelo seu amor a tua graça me basta ",pt
148,Steel one of the best sounds of all time,en
149,Reminds me of my late aunt Thandi...RIP Queen ️️,en
150,Wow!! Que nostalgia!! Tempos bons...,pt
151,Sem dúvida alguma a melhor música eletrônica dos anos 90!!!!,pt
152,Essa é toppppp,pt
153,Great song ,en
154,Aqui do Brasil do Nordeste escutando. Amo essa música. a melhor,pt
155,"mto boa essa msc, e alem disso me lemba mto o tom",pt
156,very good 90s song something of those who are in this era will not know only if we listen to them how they will be,en
157,Ótimas lembranças mistura com saudades foi top️️️,pt
158,"clean, pure mix, must be fresh.",en
159,Will always be a banger,en
160,Vim do futuro dizendo que essa música ta fazendo sucesso em 2070,pt
161,The magic song BRASIL 90' 🇧🇷,en
162,Amo essa versão,pt
163,Quem tá escutando em 2023?!! clássico demais!!!!,pt
164,"Tenho 28 anos, não sou da época dessa música, mas sim ela passa de geração em gerarão,  minha mãe sempre escuta, e agora eu escuto e sim tenho saudade de uma época que nem vivi !!!!",pt
165,eu sou evangélico mas gosto de ouvir está bela canção limpando a casa,pt
166,Que bela recordação em 2020.... Dancei muito em boates na década de 70/80...,pt
167,Eu amo essa música ela é muito viciante,pt
168,Dancei muito na minha juventude íamos pro meio da pista arrasava nós ,pt
169,Não gosto de dizer nunca mais essas musicas nunca perderão sua essência.....,pt
170,Amo ️,pt
171,Pure early 90s. Enjoy it as such.,en
172, this is a forever song  ,en
173,"Abril2023 Brazil
Saudades do meu tempooo",pt
174,2020. Still love this song.,en
175,"20 years back we used to celebrate new year eve with this song 

90st hits",en
176,Sempre  o dence  ou saudades  da minha  infância até hoje eu curto o está musical,pt
177,"My uncle is mentally disabled and this has always been his absolute FAVORITE song! Every time we have a family event, I always make sure to request this song to get him up on the dance floor so he can dance his heart out. He gets so into it and we always love seeing him so happy. It's the best feeling. :)",en
178,this still rocks on 2023 !,en
179,Essa música me faz lembrar do filme os estragos de sábado a noite kkkkkk,pt
180,I love the song ,en
181,"I love this song ️
My wife listen this song .
I love it because my wife like it",en
182,10 years old and thought I was the coolest person screaming what is love,en
183,The best song while driving,en
184,Abril de 2023. Essa é a música dos passinhos ,pt
185,"This music takes to me at the past...️️️ Times when i played play station 2 with my cousin, great times.",en
186,Wow ..just wow...what a song ,en
187,Cadê os brs escutando essa obra prima?,pt
188,"What is love?
Oh baby, don't hurt me
Don't hurt me
No more",en
189,You don’t know what love is until you’ve been hurt,en
190,"mama I made it 

LYRICS -",pt
191,"This man wakes me up every day...
When I go to work...I feel like he makes me feel alive..and very in love whit energy also my exercise routine for the day....I love this song forever.",en
192,Eu amo essa música,pt
193,Cancionon!!!! Uffff!!! ,en
194,"Linda demais e bem aproveitável nas horas triste,para dançar,ouvir e pular e esqueceu o mau.obrigada.",pt
195,4:52 this part,en
196,Quem está escutando essa música! 2020. Músicas como essa nunca irão sair da moda! São intemporais! Batem em todos os tempos e épocas,pt
197,I love love love love this song,en
198,Bass line got this tune!!!.. and the organ!!!,en
199,QUIEN NO HA BAILADO ESTO POR DIOS,pt
200,One of the best ever!!,en
201,May 2023..still dancing with this song,en
202,So nostalgic ,pt
203,Lembro da minha adolescência.  Estou ficando velha mas o gosto das músicas dos anos 80 não mudaram. Só tem musicao,pt
204,Felix speaking Italian makes me laugh so hard even when his pronunciation is on point,en
205,90s hit when i was a teenager. Good days gone forever in the Uk  now i am 41.,en
206,"To this day it's difficult to ask the honest question ""What is love?"" without having some joker answer ""Baby don't hurt me.""  That may make this song immortal.",en
207,"Thath ,magiaa ",en
208,Man this was good in the day and still is. 57 and still grooven.  Hug's love and happiness everyone ,en
209,End of 2027 still loving it ,en
210,My favourite song 🇿🇦,en
211,Grow up listening to it.the night clubs played. Lots of energy beautiful girls in palm beach.  ️️️🇺🇸️,en
212,"""Dobre e passe para o próximo""",pt
213,22 years ago my father (deceased) took my and my brother to the move Night at the Roxbury and it just has a special place in our hearts due to this song. My older brother is getting married this year. I am in Roc NY and he's in Miami FL and I am going to show up unannounced with a boombox playing this song. Should be before the kiss I suspect.,en
214,i fucking love this song ,en
215,"Melhor dance  de todos tempos, ouvindo na atualidade, janeiro  de 2023, alguém por aqui da um joinha por favor kakakaa",pt
216,"It reminded me of my uncle's wedding. I was ten, wow stil undefeated wow.",en
217,....The point is what is love....after a age looks different but is the same.,en
218,Mas Mas Mas que música que voz que remix estamos em 2020 isto é música ️🇵🇹,pt
219,"Year 2035, still vibing on this masterpiece",en
220,Curti aqui quem tá ouvindo essa pancada em 2023 ️.,pt
221,Still the best ,en
222,AMO HADDAWAY!!! FORTALEZA-CEARA BRASIL,pt
223,"Alguém 2020 curtinho esse clássico curte aí, músicas como essa é igual vinho, quanto mais velha melhor.",pt
224,Oi Aki e o Carlos adoro essa música ,pt
225,"Melhor  década 80 90 filmes, músicas tudo era bom demais! Hoje em dia tá complicado !",pt
226,"some people call it cheesy, I call it ""good vibes"" and today's music just a ""product""",en
227,"May of 2023, having my 11 year old listen to the best roller skating rink song of the early 90s.",en
228,Top,en
229,Fazia tempo que não ouvia aí qual voltei agora não paro mais,pt
230,Escuto essa música direto no GTA 5. ,pt
231,My favourite song!thanks!!,en
232,Great song,en
233,I really love this music ever,en
234,this mix is even better than the radio edit!!!! I love it!,en
235,"Curtindo esse clássico imortal em 2023,  se você leu, feliz 2023!!!!!!!",pt
236,Great song,en
237,boa dms,pt
238,¡¡QUE RECUERDO HERMOSO!!! ---¡¡¡TEMAZOOO!!! GRACIAS!!! BESOS,pt
239,"Imagina se a primeira edit dos kaulitz não fosse com essa música kkkk vocês estariam pensando neles com outro som, mas algum gênio resolveu colocar essa na edit do Tom tocando na cabeça da guitarra",pt
240,Eu amo essa música porque é uma música q marcou minhas memórias com meu vô ele adorava e hj eu amo essa música,pt
241,NAO DEIXEM O MEME MORRER,pt
242,5/22/2023 still jamming to this,en
243,Quem Está Ouvindo Em 2020 Está Aqui Sucesso Total Show,pt
244,I’m 50 yrs love ️ this music  90 baby ,en
245,Esse música é linda demais eu já dançei muito ela,pt
246,QUESTA CANZONE E LA REGINA DEL MIO CUORE ...IN PIU SE PENSO BENE ERA IL PERIODO CHE SONO STATA IN CIPRO BELLEZZA ASSOLUTA VACANZA IN MERITO COME SEMPRE ,pt
247,Eu amo bastante essa música,pt
248,Perfect song To Ride or Die with  ️️️️️,en
249,This song is forever,en
250,"Boa música, curti muito recordar, obrigada por estes momentos...",pt
251,Love is the Family Role Model For The World ,en
252,No DVD pirata do filme da múmia com todos os filmes,pt
253,Dong still has the rhythm that makes everyone wanna just dance,en
254,"Man,I Remember going to night clubs and them playing this song.. those were the good ole days..",en
255,Omg this is soo good,en
256,biggest 90s dance anthem,en
257,"Superb  remember my childhood listening after more than 16 years 

Beauty ",en
258,Mi época de secundaria. Y mis primeros antros,pt
259,Amo a vida,pt
260,Che bei tempi,en
261,So relaxing,en
262,"Não acredito que a música que eu escutava nas lojas de roupa e pelas rádios do Bar era tão antiga assim— EU SOU DE 2000 GENTE, TÔ ME SENTINDO UMA IDOSA!!!",pt
263,Música muito boa,pt
264,The Best!!!,en
265,TR SÜPER FANTASIC MÜZIK ,en
266,"Obrigado youtube pela grande seleção de musicais. Preciso disso, Vivo disso. Vamos indo 2020...",pt
267,90's Kid and this is my shit!,en
268,"Remember this song  when I was 18 and gave birth to my first baby a beautiful baby girl so  cute and as she grew she was very quick at the age of 2 could count upto 100 , my dad who I miss so much taught her,  she would love to sit listen and learn me and my dad and mum taught her she knew colours      etc to love her  so much my beautiful girl love from mum xxxxxx",en
269,"It's Monday, June 15 and this song is still as amazing !!!!",en
270,Abril de 2023 e ainda nessa música,pt
271,May 2023! This song goes beyond the time,en
272,"Still dancing .
It touch your hole body..",en
273,Last 30 years hit songs,en
274,"Meu sobrinho de 4 anos se sacode todo, quando escuta essa música ",pt
275,"Essa música lembra meu avô Roberval, na calada da noite ele pegou seu opala diplomata, tomou um tadala, colocou 50 gramas nariz a dentro e contratou o serviço de duas GP uma delas era H, quem pegou foi uma viatura que dobrou a rua e viu só a rabeta do opala balançando, meu avô ficou conhecido como PRÉ SAL, de tanto cavocar aquela noite, tocava essa música enquanto rolava o ato de amor, eterno vô Roberval, te amarei pra sempre.",pt
276,This song will always remind me of Jim Carrey.,en
277,E das galáxias  chou de bola ,pt
278,Brasil 🇧🇷🇧🇷,pt
279,The best!,en
280,It's April 2020 and I still love dancing to this song.  Go Nestor Haddaway.    I am a young 60 year old adolescent Lol,en
281,Brasileiros cadê vocês?🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,pt
282,Vim por causa dos edits do Tom ,pt
283,Alguém além de mim escutando essa obra em 2023?,pt
284,I like this version of the song,en
285,"Caixa: Senhor, deu R$18,00
Eu: obrigado, vc também",pt
286,Me faz lembrar do filmes dois estranhos no sábado a noite.,pt
287,Pelé idêntico 🇧🇷🇧🇷,pt
288,the party master ,en
289,"Essa música só me lembra o filme ""Parazin e maranhão 2 o troco""",pt
290,Obgd mamae por deixa eu conhecer essa musica @catiaoliveira#,pt
291,thanks to my dad ti made me grow with this songs and not trap,en
292,Whenever i heard this song play in gta i would just let it play,en
293,Quando escuto me lembro do tom kaulitz,pt
294,Só quem acha a música linda decha o lik,pt
295,the best song ,en
296,aí sim era música,pt
297,"""Obrigado, dobre e passe para proxima pessoa""",pt
298,perfection,en
299,The dance scene in A night at the Roxbury ,en
300,Love this music 🇵🇪,en
301,Still 2023 and also still here!!!!,en
302,39 seconds onwards tune ,en
303,I always travel back to 80’s and 90’s music whenever I get time and what better during the quarantine time...stay safe world..love from 🇮🇳,en
304,Me lembro da banda Tokio hotel,pt
305,The best !!!!@,en
306,"Credo, 6 milhões de pessoas no carnaval de BH nesse calor, tô fora rs ! ",pt
307,So eu que to escutando essa relic em 2023,pt
308,"Cashier: The total is $10.20 | Me: Here, take $10 and keep the change",en
309,End of 2022 and still love and listen to this beautiful song.,en
310,Playing GTA 5 while listening to this song was great 8 years ago.,en
311,"""O que é o amor? Amor, não me faças sofrer, sofrer, nunca mais!""",pt
312,Música pra ouvir no último volume,pt
313,love how all the comments are in Spanish lmao. me encanta tambien,en
314,"QUE HERMOSO TEMA ES TEMA QUE TENGO EN TONO DE MI CECULAR Y LA VERDAD NO M CANSO TAMPOCO DE ESCUCHAR.-
SALUDOS DESDE ARGENTINA .-",en
315,Aqui desde paraiba mordeste Brasil em plena quarentena música linda !!,pt
316,"2020... still the same question. 
What.Is.Love? 
♡Love the sound of the 90s ♡",en
317,"Love my 80 's This song's take me way back in High school...My Lord please help us go this COVID-19 I want to say Thank you to our Nurse""s,Doctor's and everyone that stay up all night helping kill this Virus....My Lord please help us Stay together no  more hate we are all Brothers and Sister's Father forgive us Amen ",en
318,Love Haddaway.. what is love ,en
319,I Listen to the 90s and 80s music more than these days...love the old day,en
320,"Born in 1975 Sept, lived these nice songs while in high school 90's.. feeling lucky to live that days in Real..",en
321,2020 still a great song  2030 still a great song  2040 still a great song 2050 still a great song...............,en
322,Ahh. I love this song. ,en
323,"April 13th 2020, still a banger, it's almost 27 years",en
324,80's...90's... never comes again like that pretty days ,en
325,AQUI ESCUCHANDO ESTA BUENA MUSICA MIENTRAS PASO LA CUARENTENA Y APOYO A MI HIJO A HACER LA TAREA. ANIMO...BENDICIONES,pt
326,"We are in this Together,.. finally someone who has Compassion and Humanity no matter what happens, God be with and Bless you, ALWAYS. ",en
327,"Esses mid beckrs me fazem, voltar há um passado de muitas alegrias.",pt
328,The best music forever,en
329,"Algum sobrevivente da Saudosa Década de 90 ouvindo essa Obra Prima em 2020?!
Deixa Like!!!",pt
330,Estava eu e um colega de nome Fábio apelido Fabim no Conjunto Nacional em Brasília.  Fomos apenas passear no shopping.. tinha mais ou menos 13/4 anos s fomos a pé da quadra em que morávamos 105N. Quando estávamos prestes a ir embora Fabim joelho disse que seu cunhado ia nos buscar no shopping. Ao chegar seu cunhado de nome Júnior chegou com um Kadett GSi zerado e tinha acabado de instalar 4 triaxiais Pioneer. E advinha a música???? What's is Love.  Viemos do Conjunto Nacional até a 105N ouvindo essa música. Kkkkkkkk,pt
331,2020 lockdown......jamming out to this still!! Makes me happy. Lol Shout out from the rez ( navajo nation) #childhoodmemories,en
332,2020 em plena pandemia escutando as relíquias... quem mais está escutando l...,pt
333,One is the best music ever ,en
334,"When I listen just one time a day:
My brain whole the day : Babyyy don't hurt me, don't hurt me noMOOOO !",en
335,August 2020 still listening this amazing tune ,en
336,"I miss watching them gym classes where older folks gets to ""boogie"" to this song = )",en
337,I’m 16 I wasn’t even born when this song came out ️ ( I love it ),en
338,Tempo de qui a gente podia ter a ilusão qui td ia ficar bem!!! Pelo menos escutando a gente volta ao passado por uns instantes melhores momentos i nao sabiamos,pt
339,October 2020 ? This song will never die ,en
340,Who's still stuck in the 80s and 90s ,en
341,What is Love in 2020 ? That is The Thought ️ of This Year .* Washing your Hands & Staying Healthy,en
342,Lembro o meu querido e eterno papai,pt
343,Real hearts beat from inside of the moon,en
344,"We are  in 2020  :  (   To remember is to live again!!! Back then good times!!, good music!! Now virus !! does anybody Have a  time machine ?? ",en
345,My favorite music :D,en
346,"reminds me of my life every day, baby don't hurt me know more",en
347,quarintine got me listening to throoow backsssss,en
348,"Unbelievable, cool",en
349,I don't understand why people don't like it,en
350,Estamos ativos geração 90,pt
351,Lembro da minha mocidade,pt
352,Essa música lembra o tom Kaulitz,pt
353,Does anybody else think of the movie Night at the Roxbury when they hear this song?,en
354,Eu tenho quase 50 anos amo vcs,pt
355,quem mais ta arrochando os carro de ceasa nas madrugada fazendo horario escutando?,pt
356,2023...top music 90s ..remember...the happiness of SNL,en
357,This song is so speciel for me me and my dad listen to This song evry Day like 5 years ago and The intro on This song give me felling and my dad didnt live in that country living in now i go to him 3 Times in 1 months i love my dad so mutch,en
358,"Show demais
Alguém mais em 03 Maio 2020? Curte ae....",pt
359,Che tempi!,en
360,Essa até o Vladimir Putin esculta e dança ,pt
361,Love from Romania ,en
362,I remember playing saint row and hearing this,en
363,"They should know  after  me . What is Love
 one words..
Don't love  fake people 
R u with me ",en
364,"What is love, where is love anyway, couse everything is go to hell.
No true Love anywhere, all around is fake.

So ...WHAT IS LOVE, in 10.04.2020.",en
365,Me lembra o tom,pt
366,"Who's shaking there head to the right like the movie A night at the Roxbury on October 10, 2020..",en
367,Essa música é meme em 2023,pt
368,POV: Te sientes como Mike O'Hearn,pt
369,"Epicoooooooooooo música FODA 
Epicnesssssss fuck music",en
370,Who hear this song everyday? XD,en
371,Who is enjoying like me on this Eid day. Lets dance i love this truck,en
372,Vim pelos vídeos do tom Kaulitz,pt
373,"Who's here 2020? Coronavirus makes it feels like the good old days are gone, but we are stronger than this. We will prevail!",en
374,Quem ouvindo na 40tena 2020???,pt
375,This song is my hart,en
376,Brasil quem está ouvindo 2020 d link?,pt
377,2020’s quarantine brought me here,en
378,dang it 2023 February 13th was my birthday should of played this to celebrate my self ,en
379,When My mom cleans i hear this song constangly,en
380,"Stay out of trouble, partner.

#haddaway #happyasmara #whatislove #apakahitucinta",en
381,Pov:Vc veio por causa do tom,pt
382,Seems til 2100  listening  to amazing song,en
383,This Music make me dream...i me member of good and old times,en
384,"I'm here in 2020 July 15 and covin 2
19 is gone for good so what's up guy's straight from Belfast 🇮🇪🇮🇪🇮🇪🇮🇪🇮🇪🇮🇪🇮🇪🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧️️️️",en
385,"I am here because of young Tom Kaulitz,, WAAAAHHHH  LOVE HIM ",en
386,Algum  BR de 2020,pt
387,i love thisssss haha,en
388," In 2023, “What Is Love?""
️",en
389,"Doctor: Sir, your family has stage 5 cancer
Me: Double it and give it to the next person.",en
390,Top Music,en
391,"No,I meanI'1/2 lndian& 1/2
ITALIAN, I love this music",en
392,May 2023 still here ️,en
393,"Sounds weird now at normal speed hahahahaha. *AMAZING MUSIC EXISIT*, my honest reaction:",en
394,Só me lembra meu marido tom kaulitz,pt
395,"What is love?
Baby don't hurt me
Don't hurt me
No more",en
396,Fab 2023and still here ,en
397,Baby don't hurt me ,en
398,I'll still be here in 2033️,en
399,i had 13 y.o.. i t was and is still  a success,en
400,2023 still rule the world,en
401,Só curti qm venho escuta essa música por causa do tom,pt
402,this song reminds me of Tom kaulitz <3,en
403,"Se colocar em 0,75 fica igual a do meme",pt
404,2023 e tamos aí,pt
405,Me recuerda a tom kaulitz ,pt
406,WHY I REMEMBER THAT THIS SONG WAS IN SOME VIDEO GAME I JUST DONT REMEMBER WHAT THE GAME WAS CALLED,en
407,"Doctor: you're dead at 5 minutes Me: double it to the next person
0:16",en
408,No more músic like this..,en
409,You will never know why this has so many likes ,en
410,Só lembro do tom,pt
411,Fevereiro 2023 🇧🇷,pt
412,90s retro,en
413,I was at my peak….,en
414,May 2023 i still here,en
415,My honest reaction to this music:,en
416,LA DE TODOS LOS COMBOS,en
417,I really hope this song doesn't get used by TikTok... Like please...,en
418,Mike O'Hearn's theme,en
419,Vim porq eu vi um vídeo de um pinguço cantando ela e depois ela foi editada na voz no pinguçokkkkkk!,pt
420,STILL HERE >>>>,en
421,Aí tom lindo,pt
422,Me recuerda a tom de tokio hotel,pt
423,Top,en
424,Dobre e passe pro próximo ,pt
425,MIKE O'HEARN BE LIKE,pt
426,CAN YAMAN SAÇLARI RENGİ COK CÜZEL     TÜRK  GENCİ,en
427,Dobre e passe pro próximo,pt
428,"I first heard this song watching"" the night at the Roxbury""",en
429,April 2023 still here,en
430,February 14th I'm here just for this,en
431,"Se você veio ouvir essa música por causa do Tom Kaulitz,bate aí",pt
432,Algum br ouvindo por causa do meme? LKKKKKKKKKKKKK,pt
433,what is love,en
434,Dobre e passe para o próximo,pt
435,Shuffle dance i can dance this song,en
436,Baby don't hurt me,en
437,Maio de 2023 ,pt
438,¿What is love?,en
439,2023 P R E S  E N T E.,en
440,Tudo me lembra o tom,pt
441,April 2023 still here,en
442,Alguém aqui pelo tom?,pt
443,tom meu amor vc esta me deixando assim.,pt
444,BENİ TANIMIYORSUN AMA SENİ SEVİYORUM GARRET  ,en
445,"school start at 7 
me 7:69 - baby dont hurt me",en
446,"""What is love?""",en
447,Vim pelo pré-sal do opala,pt
448,omg my friend peter - p loves this song,en
449,YAKIŞIKLI PİLOT GARRET RAY  SANA AŞIGIM,en
450,Só lembro do tom kaulitz,pt
451,Make a night at the Roxbury sequel,en
452,in 2050 I'll come back to check if there are recent comments ️,en
453,Vim aqui pelo o tom,pt
454,here's 10 and keep the change,en
455,What IS love?????,en
456,Whose listening in 2023?? ,en
457,My honest reaction:,en
458,Thanks Mike O'Hearn . No moreeeee !,en
459,Mike O'hearn,en
460,Don't hurt me longer Mavis I love u,en
461,February 2023 still here,en
462,Mike O'hearn ,en
463,Michael's Theme song,en
464,BENI TANİMIYORSUN AMA SENİ SEVİYORUM PİLOT GARRET,en
465,I dont understand to love. What is love.,en
466,İSTRSGAM DAYIM MÜMİNEYIR ISTEK GÖNDER TSNİŞALIM,en
